electra-0,electra-1,electra-2,xlnet-0,xlnet-1,xlnet-2,bert-0,bert-1,bert-2,target
-2.82065,5.125376,-1.87715,-3.40441,4.514658,-1.66342,-2.24992,4.695725,-2.54048,1
-2.89343,-2.20088,5.320776,-1.74434,-2.00364,5.120185,-2.50808,-2.05873,5.666882,2
0.290979,2.452244,-2.75152,-0.23391,1.950063,-2.55619,0.526614,2.080776,-2.63402,1
0.90314,-1.17312,0.021466,1.281812,-1.3998,0.225212,-0.8766,-0.92989,2.871554,0
-1.95728,4.778995,-2.53484,-1.9676,4.25669,-3.2805,-1.66238,3.880122,-2.43746,0
4.164466,-1.14247,-4.12982,4.53848,-0.65988,-3.98551,3.799804,-0.78409,-3.19053,0
3.68674,-0.70323,-3.87299,3.789196,-1.06557,-2.45944,3.565348,-1.0589,-2.64855,0
-2.9741,-2.57069,5.755676,-2.407,-2.3382,6.04821,-2.12571,-2.01959,5.251301,2
-3.12493,-1.88983,5.301145,-2.83459,-0.24728,4.156955,-2.07947,0.045538,2.538892,2
-4.46787,1.967067,3.106521,-3.9273,2.454475,1.388746,-3.95522,1.016438,3.383244,2
1.927173,0.863329,-3.22946,2.044587,0.344018,-3.04029,0.229554,0.493998,-0.3155,0
2.052341,-1.17532,-1.36266,0.140448,-0.93463,1.384862,2.500912,-1.05175,-1.39703,0
4.063216,-1.27096,-3.74591,4.321139,-1.01772,-3.33695,3.812515,-0.85361,-3.15428,0
3.999703,-1.11457,-3.87955,3.870712,-0.91387,-2.7319,3.057753,-1.46559,-1.69583,0
3.37812,-0.89033,-3.37538,3.879855,-0.7223,-3.13713,3.340601,-1.17898,-2.34313,0
-3.05854,4.506505,-0.91299,-4.00872,4.240377,-0.74112,-3.85083,1.987523,2.306745,1
4.125674,-1.49429,-3.59084,4.033706,-1.35564,-2.21083,4.187878,-1.365,-2.95,0
3.690162,-0.41586,-4.22523,3.477989,0.081342,-4.07749,2.527375,0.420855,-2.88946,0
2.221185,-0.02309,-2.7703,4.044314,-0.40031,-3.60398,1.918937,-0.61427,-1.17321,0
-3.45046,-0.98549,4.767746,-3.38523,-1.26123,6.002661,-1.64314,1.74044,-0.04884,2
-2.31413,4.83959,-2.16194,-3.20237,5.045122,-2.41292,-1.88838,4.553836,-2.73934,1
3.141137,-1.17026,-2.64791,3.150705,-1.0545,-2.32444,1.295038,-1.65809,0.396393,0
0.06044,-2.2213,2.038766,-0.697,-2.31086,3.96268,-1.72609,-1.87501,4.472491,2
-0.74107,4.194639,-3.37159,-2.76643,4.50682,-2.62353,-0.9654,3.472793,-2.74948,0
4.148438,-0.90881,-4.32045,1.806586,-1.14847,-0.43196,2.437594,0.348129,-2.73967,0
-2.99338,-1.86219,5.040523,-2.37622,-1.37058,5.12103,-1.4485,-0.65495,2.967661,2
0.185829,-1.28256,0.955156,0.489344,0.196531,-0.81506,1.470124,-2.23959,0.912712,0
2.49625,-0.14778,-2.88266,1.798087,0.037694,-1.94155,2.672809,-0.71887,-1.81871,0
-3.24035,-2.00795,5.516764,-3.48907,-1.43258,6.243246,-2.93439,-1.72854,5.640733,2
-3.50992,4.246153,-0.14513,-2.25242,3.221177,-1.72766,-2.21896,2.83486,-0.50536,1
2.446183,0.454852,-3.51604,4.186826,-0.37804,-4.1636,3.217743,0.284095,-3.73564,0
-1.47658,4.931633,-3.2219,-1.88789,4.503673,-3.53681,-0.4767,3.827647,-3.64565,1
3.12689,-0.07212,-3.86113,3.375878,-0.21737,-3.70199,0.377385,0.359398,-0.64944,0
3.864689,-0.69494,-4.09808,3.614626,-0.29052,-3.75872,2.585209,0.530299,-3.18993,0
4.190064,-1.42969,-3.72721,4.351401,-1.15918,-3.42583,3.844619,-0.75072,-3.28025,0
-4.883,0.886329,4.507212,-4.29408,1.215663,3.52814,-3.34532,0.824196,3.153751,2
-3.25198,-2.04243,5.514067,-2.27912,-2.44917,5.925517,-2.87196,-0.38493,4.231566,2
3.465742,-1.38026,-2.84239,3.457687,-1.28079,-2.30978,2.119206,-1.53591,-0.53016,0
-2.17469,2.092822,0.404186,-2.31057,0.647228,1.975065,-1.18343,0.843636,0.461183,1
-2.70917,4.189444,-1.06159,-3.43815,4.518092,-1.84711,-2.20344,3.601157,-1.394,1
-3.18374,4.790558,-1.06501,-3.98213,4.612041,-0.96253,-3.27259,3.555988,-0.19257,1
-3.39648,-1.28619,5.036025,-2.56111,-0.12268,3.493284,-2.6859,0.460287,2.935873,2
-3.61046,2.103505,2.082261,-2.83963,2.716203,-0.47369,-2.36273,2.977583,-0.49462,1
-1.44181,4.47026,-2.76425,-0.59754,2.793922,-3.12816,-0.82874,3.406555,-2.90991,1
3.916431,-0.79848,-4.08099,4.683064,-0.95801,-3.92251,3.920697,-1.12503,-2.91113,0
4.099705,-0.74162,-4.39488,4.240612,-0.31136,-4.01336,3.889169,-0.5307,-3.49789,0
-3.0662,-1.75469,5.114515,-1.90189,-1.18854,4.301799,-2.10435,-0.76699,3.654182,2
-2.89165,4.987145,-1.64711,-3.56209,4.389141,-1.63285,-2.29121,4.560757,-2.2867,1
2.349768,1.003534,-3.99603,1.913472,0.37013,-2.77466,0.547152,-0.08001,-0.44801,0
-1.9666,4.889077,-2.50332,-2.46876,3.189689,-1.04458,-2.32078,3.218202,-0.90087,1
-3.72503,-0.60433,4.729291,-3.67299,0.940741,3.239753,-3.5005,1.47977,2.488886,2
-2.44382,5.149881,-2.37099,-2.94508,4.760051,-2.76344,-1.6555,4.667934,-3.37741,1
3.515667,-0.5391,-3.89663,3.780558,0.108314,-4.22256,3.224595,0.310358,-3.64545,0
-2.2932,-0.91769,3.416772,-2.73397,1.129533,1.767956,-0.41262,0.547175,-0.0509,2
4.038688,-1.11561,-3.91834,3.765203,-1.05425,-2.82599,3.534327,-1.17458,-2.38364,0
-0.20011,-1.82626,1.940048,-0.81687,-2.12887,3.996216,-1.14654,-1.50759,3.326306,2
-2.76483,-0.28901,3.307733,-2.34791,-0.33004,3.468777,-0.25745,-0.59691,1.395587,2
4.133688,-1.4635,-3.62469,4.252126,-1.00867,-3.41404,3.724006,-1.04087,-2.83002,0
-3.00617,-2.35234,5.529943,-2.57491,-1.74706,5.679193,-2.92045,-1.64604,5.558322,2
3.3924,0.166031,-4.45176,2.87432,0.481662,-3.91598,3.274291,0.368338,-3.74335,0
2.192188,1.174332,-3.95173,2.454875,0.551033,-3.17885,-0.46214,2.649433,-2.36825,0
-3.59106,-1.16525,5.098333,-3.61682,-0.74667,5.505596,-3.22837,-1.09115,5.396821,2
-2.67023,-2.25448,5.132947,-0.59007,-1.19994,2.488579,-1.79098,-0.89847,3.439526,2
-3.54003,0.0469,3.870583,-3.11543,0.018032,4.081738,-1.91257,0.470608,1.985029,2
-3.54946,-1.14092,5.019445,-3.62059,-1.28218,6.06376,-3.26306,0.062004,4.112959,2
-2.78536,-1.43429,4.453532,-1.69077,-1.29157,4.321977,2.335192,-0.07431,-2.12421,2
-2.71023,4.287886,-1.0821,-2.78365,3.535272,-1.47638,-2.05898,3.398387,-1.59779,1
-3.3497,4.765272,-0.9184,-3.48216,4.313629,-1.55211,-3.04308,3.492429,-0.31674,1
-2.23508,5.122583,-2.49189,-3.03711,3.605223,-1.30492,-2.43344,3.761347,-1.31085,1
4.093836,-0.99614,-4.19143,4.34186,-0.54164,-4.02435,2.597786,0.094167,-2.90937,0
-3.10636,-2.01784,5.333266,-2.51327,-2.22442,5.972182,-3.00395,-1.72436,5.727499,2
-3.31413,-2.29626,5.838037,-3.17329,-1.85413,6.343455,-3.11068,-1.73243,5.944256,2
3.687944,0.039992,-4.75512,3.639576,-0.24172,-3.54545,-0.10194,1.073155,-1.00453,0
-3.3685,-1.85773,5.441717,-3.5304,0.155696,4.568361,-3.5614,-0.50284,4.83702,2
-4.08176,-1.36211,5.802703,-3.4536,-1.78098,6.275826,-3.32769,-1.14874,5.51675,2
-3.52111,-1.07101,4.833084,-3.67962,0.09194,4.247816,-3.21578,0.473675,3.326875,2
4.145433,-1.22992,-3.94173,4.304544,-1.07203,-3.40567,3.850974,-1.48642,-2.52114,0
-2.5736,5.03684,-1.97964,-2.99256,3.995767,-1.84201,-1.59159,4.197266,-2.84788,1
3.59114,0.321561,-4.88005,4.602373,-0.41729,-4.31912,3.88908,-0.57742,-3.49673,0
-3.27819,-2.19079,5.795794,-2.25066,-2.47752,6.169582,-3.11477,-1.54791,5.628893,2
-3.36302,-2.28322,5.875598,-2.75451,-2.24606,6.193248,-2.85121,-1.78035,5.731484,2
-2.00572,4.953313,-2.66308,-2.41197,4.423586,-3.43105,-1.17613,4.2505,-3.48952,1
4.098361,-1.29691,-3.77502,4.512129,-0.8133,-3.90995,3.672839,-1.14555,-2.65437,0
-4.35522,1.95025,2.91151,-2.80091,0.03959,3.892443,-2.36208,1.984362,0.583233,1
-3.06982,5.076836,-1.53849,-2.97124,4.552087,-2.58783,-2.7096,4.894733,-2.25396,1
4.137074,-1.18535,-3.93324,4.52077,-0.88339,-3.82285,3.497157,-1.5842,-2.06219,0
3.759464,-0.70517,-3.99318,3.806171,-0.45131,-3.47456,3.27017,-0.1213,-3.28528,0
-1.79702,4.565703,-2.5015,-2.923,4.85248,-2.74223,-2.24678,4.071833,-1.84133,1
-0.42337,2.337311,-1.88431,-1.16512,0.496247,0.557427,-0.19238,2.247775,-1.90827,1
-1.87736,4.781316,-2.61602,-1.67907,3.338887,-2.22132,-1.64141,2.518329,-0.92051,1
-3.5818,1.873814,2.174383,-1.97637,2.245831,-0.86413,-3.39053,2.060217,1.916994,1
-2.45354,-1.2175,3.890588,-2.26131,-0.57148,3.84933,-0.77365,-0.9871,2.535708,2
-2.23181,4.354079,-1.69641,-2.96328,2.97478,-0.58451,-2.26749,2.827013,-0.49219,1
3.62156,-0.87024,-3.61391,4.168302,-1.58778,-2.31422,2.831868,-0.633,-2.16303,0
-3.52541,-1.86477,5.63877,-2.60677,-1.72249,5.941368,-2.77463,-1.11721,4.965993,2
-2.81786,-2.73252,5.748314,-2.36646,-2.59348,6.110149,-2.71643,-1.98252,5.742536,2
-2.7919,-2.24564,5.209353,-2.18665,-2.26571,5.799046,-2.95165,-1.31928,5.335832,2
-3.33283,-0.50097,4.290645,-3.47327,-1.05672,5.588011,-2.73093,-1.15579,4.931155,2
-2.8236,4.495919,-1.18627,-3.19778,3.841327,-1.43332,-1.78722,2.852269,-1.17618,1
-3.41401,-2.25753,5.889365,-2.39398,-2.60899,6.18437,-2.93394,-1.86191,5.911012,2
-3.10758,-1.75473,5.172496,-2.76725,-0.71307,4.696668,-2.22926,-0.5899,3.621578,2
-3.94901,1.374894,3.039339,-2.68398,-0.04281,3.453077,-1.24043,-1.5943,3.621067,2
-2.42385,5.048126,-2.22142,-3.27951,4.833237,-2.19325,-2.28209,4.544313,-2.2631,1
-2.90607,-1.90407,5.022094,-2.38395,-1.69531,5.407186,-2.72419,-1.63575,5.424475,2
-2.97324,4.155886,-0.7781,-2.80108,4.58425,-2.67529,-2.06359,3.685374,-1.88282,1
-1.1702,4.423519,-3.09728,-2.30506,4.810553,-3.48212,-1.64758,4.499586,-3.29687,1
-3.47741,-1.64578,5.389743,-2.27367,-2.33505,6.015197,-2.87727,-1.74235,5.66152,2
0.35079,2.86976,-3.3624,1.952537,0.525172,-2.75701,1.25725,-0.37443,-0.72673,0
3.952305,-0.24525,-4.78336,3.403597,0.499261,-4.63612,3.162576,0.398147,-3.74615,0
4.131169,-1.36842,-3.75662,4.778796,-1.0049,-4.12303,4.03552,-1.12595,-3.07426,0
-2.96716,5.121652,-1.65872,-3.63764,4.79492,-1.95542,-2.93997,4.506364,-1.60818,1
2.185041,-0.45388,-2.23889,2.168235,-1.08999,-0.86617,2.540853,-1.22236,-1.18255,0
1.511175,2.141437,-4.0465,1.76499,1.353048,-4.04085,2.791986,0.45218,-3.36009,0
-3.12935,4.774111,-1.18184,-3.82735,4.241394,-1.08552,-3.35059,3.208133,0.651324,1
3.981891,-0.79277,-4.24148,4.346866,-0.77542,-3.82589,3.594224,-1.1135,-2.61862,0
-2.70735,5.184207,-2.06589,-3.55003,4.860609,-2.15108,-2.28682,5.171994,-3.02406,1
4.14022,-1.274,-3.87336,4.232852,-1.57714,-2.80348,3.930012,-1.25227,-2.77773,0
3.617071,0.290149,-4.87749,3.893436,-0.45731,-3.86658,2.488332,0.639019,-3.19515,0
3.392674,0.884774,-5.20285,3.16914,0.467131,-4.03367,1.901212,-0.02241,-1.71853,0
4.160274,-1.21243,-3.97622,4.238476,-0.1707,-3.94673,3.320055,-0.12926,-3.22699,0
-3.51301,-0.88448,4.718047,-2.73763,-0.63127,4.544466,-1.473,1.220271,0.586043,1
-2.46287,4.968041,-2.12303,-2.98941,3.412806,-0.70607,-1.80768,3.849719,-2.22558,1
-1.58666,3.627114,-1.73871,-2.67951,3.275774,-1.35928,-1.42262,1.189192,0.473929,1
3.850036,-1.45879,-3.28939,3.762447,-0.72012,-3.08064,2.71244,-1.62668,-1.14405,0
-2.73429,4.857642,-1.66646,-1.91641,4.145806,-3.33912,-1.7067,4.042201,-2.82492,1
-3.21237,-2.46037,5.900908,-2.6839,-2.44996,6.171047,-2.81099,-1.94329,5.910559,2
3.834228,-0.4669,-4.41755,3.301645,0.148956,-4.25555,-1.07703,3.026136,-2.14468,0
3.150712,0.101933,-4.06731,4.098329,-0.31937,-3.87455,3.540891,-0.82313,-2.94272,1
-3.14689,-2.33797,5.711117,-3.4732,0.170592,3.986758,-3.48516,-0.03073,4.482198,2
-3.87595,-0.62861,4.892424,-2.70975,-0.51808,4.358768,-2.67624,-0.20909,3.694265,2
-3.17803,-2.47543,5.887856,-2.32225,-2.62304,6.095317,-3.05466,-1.4428,5.552156,2
2.58317,-0.98031,-2.19024,3.213486,-1.17023,-1.79818,2.493034,-1.30019,-1.18235,0
2.44605,1.156739,-4.27544,2.501067,0.234056,-3.06848,2.906935,0.187785,-3.13519,1
-0.36586,1.13393,-0.72232,-0.73847,1.589202,-0.84777,0.007277,1.269587,-1.42173,0
-3.19161,-2.4896,5.899998,-2.53769,-2.54777,6.133606,-3.08899,-1.71698,5.852455,2
-3.36358,4.518245,-0.59063,-3.28531,4.116603,-1.51368,-1.12487,1.532851,-0.30639,1
4.105784,-1.07561,-4.04434,4.244679,-0.82094,-3.81004,3.861245,-1.59404,-2.38748,0
-3.79417,-1.44548,5.607207,-3.92313,2.132341,1.818706,-3.32306,0.788761,3.224164,2
-2.69334,3.823106,-0.61898,-2.51153,0.421532,2.316186,-2.94612,-0.47289,4.528601,1
-2.96716,-2.04169,5.202449,-2.68367,-1.71981,5.88878,-2.94468,-1.67779,5.729984,2
3.700198,-1.35282,-3.12828,4.288245,-0.91953,-3.44145,3.698757,-0.93672,-2.82005,0
-2.75035,-2.63489,5.518809,-2.71853,-2.23569,6.208056,-2.83841,-1.72491,5.65862,2
-3.3649,4.274112,-0.34474,-3.40868,2.912622,-0.04666,-2.67414,3.172157,-0.41654,1
4.15441,-0.96413,-4.32182,4.416255,-0.38966,-4.1938,3.669314,-1.04409,-2.68907,0
-3.12679,-2.53284,5.830935,-2.10218,-2.77493,5.988085,-2.81422,-1.9205,5.749959,2
3.384029,-0.92127,-3.25335,3.796806,-0.72377,-3.25556,3.876127,-0.68724,-3.28052,0
-3.40596,-1.47255,5.157675,-3.0871,-0.94529,5.360189,-2.46328,0.790276,2.318103,2
-2.61543,4.734842,-1.705,-2.93472,4.015388,-1.77451,-2.90697,4.452776,-1.40506,1
3.82218,-1.14693,-3.6049,4.359803,-1.04973,-3.46368,3.741706,-1.20072,-2.65962,0
-4.42659,0.840181,4.018178,-3.25254,2.602976,-0.19732,-2.62267,2.360405,0.486261,2
-2.90082,-1.95882,5.070935,-2.17278,-2.61317,5.995966,-2.58436,-2.08117,5.664691,2
2.773404,0.083249,-3.54169,1.069733,-0.22158,-1.09423,0.347536,-0.26627,-0.01259,0
-2.64358,4.677952,-1.69546,-2.23354,4.316099,-3.05116,-1.49981,3.669264,-2.22866,1
-3.72095,4.486129,-0.19787,-3.72083,4.142893,-0.94187,-3.15714,3.394491,-0.02813,1
-2.37456,5.1881,-2.44529,-2.99658,4.660785,-2.53932,-1.80102,4.576626,-2.84267,1
4.186754,-1.30226,-3.88046,4.383427,-0.6934,-3.89113,3.676196,-1.06042,-2.81489,0
-3.1544,3.781353,-0.08055,-3.29546,1.189387,1.969813,-3.96173,1.401703,3.1855,1
-0.54922,3.894252,-3.26805,-1.86641,3.846776,-3.07715,-1.77432,3.655273,-2.14573,1
-4.67312,-0.14405,5.271093,-4.53686,3.126087,1.263951,-3.35736,0.587427,3.536343,2
-3.6351,-0.25696,4.218013,-2.70516,0.401316,2.923861,1.736921,-0.41982,-1.29544,2
-3.50441,-2.10427,5.878744,-3.50783,-1.75273,6.340392,-3.12717,-1.44383,5.744908,2
2.61261,-0.78388,-2.45367,3.181839,-0.30649,-3.07966,3.490272,-0.87578,-2.76819,0
-3.63598,0.854834,3.097161,-2.0567,-1.29077,4.5874,-2.69902,-0.18716,3.713433,2
3.627744,-1.27488,-3.20168,1.666435,-1.34913,0.307899,-1.7927,-1.02635,3.614286,2
-1.15783,4.465271,-3.17908,-1.69989,2.982559,-2.11611,-1.54048,1.373998,0.413003,1
-2.72769,-2.04639,4.963908,-1.49136,-1.95643,4.739354,-0.45256,-1.24704,2.61297,2
-3.11591,4.831637,-1.18107,-3.56819,3.811745,-0.97144,-3.17318,3.816664,-0.55626,1
3.92529,-1.42993,-3.43308,3.665261,-0.87689,-2.54127,2.746809,-0.7139,-2.09881,0
3.335558,-0.15346,-4.13937,1.752039,0.228536,-1.86335,1.460989,0.024235,-1.27686,0
-3.29484,-1.87115,5.390909,-3.83028,-0.40799,5.33354,-3.21057,0.130126,4.056212,2
-2.80528,-1.96404,4.955432,-2.42736,-2.17508,5.986489,-2.64582,-1.34873,5.051735,2
-1.94559,2.815702,-0.45836,-1.63624,0.899397,0.609574,-1.1575,1.818656,-0.77739,2
-3.19698,-1.89265,5.360077,-2.5585,-2.31244,6.13225,-3.04302,-0.97334,5.135751,2
3.674308,-1.1271,-3.43115,3.697049,-0.89522,-3.07883,3.16592,-0.20343,-3.01044,0
-2.89662,-2.25223,5.344708,-0.79905,-2.10988,3.844852,-2.81246,-1.58494,5.423431,2
-3.64423,-0.59623,4.609403,-3.09435,-0.65729,4.742484,-3.30761,-0.57918,4.866861,2
-1.89201,-1.65985,3.686905,-1.60504,-1.17038,4.039845,-2.04512,-1.31075,4.225563,1
-3.5959,4.407161,-0.2106,-3.77401,4.637056,-1.52883,-2.48671,4.435314,-1.61919,1
-1.97996,4.911117,-2.56725,-0.45629,3.333159,-3.87376,-1.53514,3.273848,-1.87741,1
3.823589,-1.10631,-3.5677,3.152439,-1.29615,-1.46193,-0.27699,-0.46126,1.24128,0
2.791823,-2.09728,-1.28041,4.197709,-1.5453,-2.43172,2.881201,-1.98384,-1.08521,0
4.174587,-1.30882,-3.8541,4.494306,-0.87936,-3.90121,3.85769,-0.93283,-3.09218,0
-3.17036,-0.1255,3.636728,-1.32002,-1.31848,3.568321,-1.04779,-0.08622,1.763108,2
2.396805,-0.5185,-2.49163,2.192438,-1.14372,-0.72453,2.067551,-1.61293,-0.33911,0
-3.94926,-0.74618,5.010912,-3.39916,2.575539,0.48643,-3.19717,1.40589,2.323672,2
-1.04197,3.711736,-2.40068,-2.82288,2.583195,-0.1449,-2.97714,0.648435,2.984995,1
-3.47399,3.403385,0.612715,-3.17541,3.514707,-0.82346,-2.41253,4.056292,-1.57357,1
-3.28121,-1.57135,5.173636,-2.7853,-0.19362,3.936042,-1.83518,-0.70102,3.150274,2
-3.53964,-1.57325,5.38435,-3.05208,-1.55909,6.017525,-2.7989,-1.67431,5.538101,2
3.862875,-1.39958,-3.34161,4.240133,-1.27383,-2.78542,3.586559,-1.47867,-2.32252,0
-2.99657,-2.41671,5.592444,-2.1337,-2.67507,6.03853,-2.63839,-2.12716,5.800254,2
4.152489,-0.88702,-4.33111,4.139167,-0.23723,-3.80151,3.536892,-0.86923,-2.80968,0
0.559159,1.069811,-1.76452,-0.97409,2.67971,-2.54618,1.16937,0.507769,-1.59682,0
-2.25911,5.195744,-2.56278,-2.70981,4.919538,-2.97983,-2.06481,4.604851,-2.56346,1
-3.84285,0.703502,3.575739,-4.01768,3.162104,0.457999,-4.01403,0.486716,4.197909,2
-2.74672,-2.06169,4.989206,-1.80837,-1.60712,4.61394,-2.84658,-1.7122,5.528798,2
3.070049,-0.25218,-3.57466,3.408947,-0.26944,-3.36702,2.297638,-1.29775,-0.8867,0
4.034404,-1.10982,-3.88816,4.538043,-0.79561,-3.79651,4.067575,-1.28958,-2.88422,0
3.676853,-0.60987,-3.95619,3.22425,-0.58642,-2.9739,3.093711,-0.67945,-2.58184,0
0.346502,2.126849,-2.5724,-0.0153,-0.66468,1.122675,2.458718,-0.93108,-1.41007,1
3.700354,-0.67824,-3.95977,4.123248,-0.36136,-3.99692,3.266555,-0.71707,-2.62959,0
4.03425,-0.79591,-4.27212,3.649775,-0.51392,-3.87998,3.304308,-1.03929,-2.43721,0
0.055302,1.488045,-1.54779,0.946089,1.408926,-2.90591,-0.7923,1.550973,-0.86782,0
-3.43811,-2.04035,5.758268,-2.80031,-2.0408,6.215073,-3.38593,-1.10287,5.392936,2
-2.6261,-0.21756,3.115521,-1.94207,-0.74095,3.514858,-2.50914,-0.43407,3.649218,2
-3.57995,2.703123,1.504234,-3.2185,-0.75929,5.021604,-2.72024,1.422486,1.768607,2
-0.75449,-0.12697,0.947434,1.441601,0.468616,-2.38145,-1.61386,-0.1759,2.476098,2
3.88591,-0.51862,-4.36483,1.890217,1.424067,-4.02592,2.673796,0.350553,-3.0614,0
-3.47542,-2.13017,5.904759,-3.34052,-1.59382,6.12749,-3.36239,-0.24879,4.647127,2
-2.22667,4.844983,-2.23608,-3.13146,4.830123,-2.5132,-3.05232,3.059211,0.48573,1
-0.35699,4.207738,-3.94037,-2.02617,4.101127,-2.77138,-1.49329,4.093287,-2.82238,0
4.113335,-0.64392,-4.55757,4.151423,0.012783,-4.40955,3.726098,-0.18752,-3.79151,0
-3.13316,-1.87815,5.183425,-1.07775,1.141223,-0.07989,-1.8394,-0.15129,2.650858,2
-3.12145,4.994803,-1.43066,-3.25526,4.837786,-2.43759,-2.67152,4.96608,-2.31296,1
-2.41144,4.544408,-1.70325,-2.77191,3.931521,-1.53147,-3.34145,3.648721,-0.04267,1
-1.80742,4.502255,-2.38952,-1.64649,3.368388,-2.36617,-0.90354,3.95855,-3.37785,1
4.087778,-1.32364,-3.73035,4.32314,-0.86171,-3.35247,3.989892,-1.46866,-2.5854,0
-3.00937,-0.9377,4.231587,-3.20264,-0.40179,4.618119,-3.32663,-0.75422,5.022125,2
-3.33161,-1.61328,5.183244,-3.12661,-0.5559,4.698286,-3.07136,-0.67865,4.785904,2
-1.94574,4.944581,-2.67936,-2.89139,4.844538,-2.71234,-2.13296,4.846183,-2.66589,1
-3.43505,3.008074,0.983264,-2.4075,1.079191,1.552138,-2.84083,2.579312,0.597481,2
-2.11216,5.000954,-2.54391,-2.70069,4.888409,-3.03198,-1.66785,4.475915,-3.00815,1
-2.82456,-2.47561,5.489727,-2.31445,-2.0332,5.599721,-2.52598,-1.7954,5.413766,2
1.52663,0.072151,-1.9762,3.492377,-0.68153,-2.9535,1.9924,0.951291,-2.87619,0
-3.49956,-1.28962,5.061111,-3.72911,0.057732,4.461882,-3.32115,-0.67564,4.866447,2
3.775191,-0.1884,-4.54225,3.658404,-0.5384,-3.44439,3.938918,-0.91641,-3.19482,0
-1.87992,4.174141,-1.94441,-1.44542,2.843471,-2.03987,-1.1907,3.201701,-2.32241,2
-3.25981,-2.04042,5.551847,-2.40305,-1.08707,4.750096,-2.71851,-1.51807,5.341096,2
3.647019,-0.19432,-4.43616,2.955972,0.435018,-3.68736,2.192769,0.889145,-3.15463,0
4.059288,-1.15813,-3.85919,4.243079,-0.96454,-3.6656,3.482596,-1.01501,-2.59724,0
0.501093,2.150628,-2.76639,-0.46536,0.064468,0.776777,2.929127,-1.30798,-1.69396,1
-3.45278,-2.19954,5.941752,-3.10076,-2.0578,6.313903,-2.90911,-1.79498,5.803431,2
-3.67128,4.432192,-0.27073,-3.33667,3.69477,-0.98434,-3.74241,1.28595,3.022636,1
4.078653,-1.47627,-3.55738,4.221507,-1.11467,-3.09808,3.868122,-1.77876,-2.22838,0
-3.41888,-1.90914,5.668751,-1.63869,-1.70272,4.641732,-2.19008,-1.58062,4.715553,2
3.965627,-1.41646,-3.43917,3.644727,-1.54854,-1.49289,2.876483,-1.59701,-1.39496,0
1.282005,2.773019,-4.36569,-1.74423,4.135717,-3.40557,-2.04437,4.076325,-2.2776,1
-3.78417,-0.76203,4.887631,-3.57155,1.305057,2.649454,-3.00422,2.297795,1.16641,2
-3.92623,-1.43462,5.619296,-2.88751,-2.05867,6.239755,-3.07644,-1.55418,5.715334,2
-1.73186,4.110726,-2.05717,0.168096,1.501669,-1.94324,-0.4801,1.677358,-1.29922,1
-2.74901,5.219178,-2.05692,-3.24966,4.393106,-2.20924,-3.48339,4.539023,-1.02869,1
0.788679,2.512477,-3.50249,3.009691,0.202167,-3.55302,1.102931,2.248433,-3.47981,1
-3.70291,-1.77423,5.82805,-3.42514,-0.72497,5.391725,-3.09839,-1.30543,5.573827,2
-4.47759,2.437146,2.654686,-2.4621,1.880902,0.307307,-2.70256,2.648927,0.203392,2
3.398004,0.438488,-4.75087,1.016737,2.127676,-3.75891,1.493567,1.809113,-3.27644,0
3.86354,-1.01877,-3.77023,3.17319,-0.6347,-2.9378,3.474831,-1.09784,-2.5615,0
0.510771,3.40189,-4.13566,0.708397,2.206276,-3.7496,1.301024,1.432351,-2.73064,0
-3.04124,5.137666,-1.58783,-4.03981,4.256489,-0.85261,-3.0638,3.827788,-0.76347,1
4.068725,-0.91938,-4.16453,4.259751,-0.44078,-4.18507,3.92418,-0.90045,-3.18308,0
-3.34001,-2.03707,5.58768,-3.47303,-1.23227,6.122018,-3.22341,-1.04581,5.416294,2
-4.67054,1.039715,4.17222,-2.92495,1.884297,0.735119,-3.4801,1.166507,2.957614,2
2.622471,0.697115,-4.04839,2.065358,1.40057,-4.14668,3.158084,0.023377,-3.33447,0
-3.386,-2.26403,5.873237,-2.71025,-2.2291,6.222537,-2.90147,-1.88452,5.856502,2
-1.92538,-2.40941,4.477403,-0.48802,-1.7135,2.975967,0.635426,-1.83605,1.32907,2
3.077221,0.179121,-4.12796,1.780535,1.487413,-4.13253,-0.65981,0.984715,-0.24793,0
3.504742,0.681139,-5.11493,2.595941,1.38045,-5.19996,1.359897,1.760161,-3.16895,0
-0.51118,3.213397,-2.61864,1.277177,1.519485,-3.44539,-0.69328,2.755086,-2.35315,1
-3.70951,2.714112,1.594657,-3.50071,2.763844,0.426601,-2.8361,3.243126,-0.17415,1
4.044429,-1.34444,-3.64221,3.880236,-1.42372,-2.19633,2.307846,-1.62036,-0.70988,0
-1.72108,4.399593,-2.39262,-2.73515,3.993242,-2.08877,-2.42377,4.654025,-2.17803,1
-1.07615,2.648413,-1.49011,-1.34475,2.889191,-2.46887,-2.01642,2.72569,-0.49345,1
3.009161,0.399028,-4.24129,2.363119,0.421554,-3.05402,0.042845,0.650789,-0.75161,1
-2.58839,4.511931,-1.47807,-2.45619,3.793844,-2.00951,-1.82752,3.09889,-1.39411,1
-4.06078,0.665447,3.816618,-3.69087,-0.45525,5.352767,-3.32049,-0.64094,4.812921,2
-3.06171,-2.29822,5.645986,-2.20914,-1.96354,5.542054,-1.07367,-1.78358,3.97866,2
-1.74055,4.189189,-2.05264,-3.39248,3.957634,-1.22127,-1.94417,3.856513,-1.80596,1
